avg_monthly_hrs,department,filed_complaint,salary,satisfaction,status,tenure
217,support,,medium,0.93049373731,Employed,2.0
233,sales,,low,0.884496597744,Left,5.0
257,engineering,,low,0.802642713446,Left,5.0
132,sales,,medium,1.0,Employed,2.0
161,management,,medium,0.613170368857,Employed,7.0
261,information_technology,,medium,0.101731431289,Left,4.0
263,information_technology,,low,0.149290200963,Left,4.0
274,sales,,medium,0.774268386625,Employed,3.0
268,support,,high,0.483127208072,Employed,4.0
225,engineering,,low,0.895298256827,Left,5.0
218,engineering,,low,0.862852937307,Employed,2.0
158,product,,low,0.655193150867,Employed,3.0
142,information_technology,,low,0.393127608535,Left,3.0
149,finance,1.0,medium,0.445590674611,Left,3.0
240,sales,,medium,0.8003142277,Left,5.0
229,information_technology,,medium,0.645358394518,Employed,3.0
192,engineering,,high,0.666717997714,Employed,3.0
222,management,,high,0.722222593037,Employed,10.0
213,sales,,low,0.483643425656,Employed,3.0
252,sales,,high,1.0,Employed,2.0
157,support,,low,0.855070089612,Employed,4.0
256,support,,low,0.0671322138773,Left,4.0
217,information_technology,,low,0.203413413216,Employed,4.0
229,engineering,1.0,low,0.86355827273,Employed,3.0
273,engineering,,medium,0.0677225584852,Left,4.0
225,management,,high,0.577820265847,Employed,10.0
142,sales,,low,0.781134982326,Employed,4.0
158,engineering,,low,0.475622072377,Left,3.0
164,engineering,,low,0.646903817422,Employed,2.0
198,finance,,low,0.515469100062,Employed,4.0
275,engineering,,medium,0.625894692322,Left,6.0
97,information_technology,,low,0.388831222202,Employed,2.0
256,support,,low,0.860672876553,Left,5.0
241,support,1.0,low,0.81750087712,Left,5.0
248,sales,,medium,0.591604868673,Employed,3.0
156,sales,,medium,0.409809055103,Left,3.0
157,support,,medium,0.62445708118,Employed,4.0
245,sales,,low,0.559320716766,Employed,3.0
232,information_technology,,low,0.847679904743,Employed,3.0
244,engineering,,high,0.121426634336,Employed,6.0
186,administration,,low,0.481447148908,Employed,3.0
132,sales,,low,0.431264215446,Left,3.0
178,support,,medium,0.6465865963,Employed,2.0
247,sales,,high,0.964702195319,Employed,3.0
149,sales,,medium,0.542886302268,Employed,4.0
192,engineering,,medium,0.547374311731,Employed,3.0
125,sales,,medium,0.615043755624,Employed,4.0
202,sales,,medium,0.715748341352,Employed,2.0
195,engineering,,medium,0.557488773242,Employed,3.0
235,information_technology,,low,0.725714892147,Left,5.0
263,information_technology,,low,0.139085447649,Left,4.0
231,procurement,1.0,high,1.0,Employed,3.0
246,engineering,,medium,0.707607777523,Employed,3.0
146,engineering,,low,0.554134340221,Employed,10.0
141,sales,,low,0.534147635057,Employed,3.0
224,sales,1.0,low,0.846314757945,Employed,3.0
224,support,,low,0.661886917705,Employed,3.0
259,sales,,medium,0.857344241211,Employed,3.0
244,sales,,high,0.918486753558,Employed,3.0
207,sales,1.0,medium,0.763963307691,Employed,2.0
173,support,,low,0.684228404202,Employed,4.0
167,information_technology,1.0,medium,0.858297322603,Employed,3.0
106,sales,,medium,0.19242746852,Employed,2.0
158,sales,,medium,0.552279826555,Employed,3.0
184,product,,low,0.833360158486,Employed,3.0
157,information_technology,,low,0.390135069053,Left,3.0
144,marketing,1.0,medium,0.825608699147,Employed,2.0
223,information_technology,,low,0.993000451925,Employed,10.0
191,engineering,,medium,0.522366173346,Employed,3.0
133,sales,,medium,0.386346977339,Left,3.0
185,management,1.0,low,0.137707565816,Employed,4.0
254,product,,medium,0.914265845886,Left,5.0
193,information_technology,1.0,medium,0.473707012511,Employed,3.0
229,product,1.0,low,0.535668320927,Employed,3.0
138,engineering,,medium,0.503147649342,Left,3.0
165,information_technology,1.0,low,0.636433620156,Employed,3.0
146,support,,low,0.409646389333,Left,3.0
156,sales,,low,0.39532235354,Left,3.0
193,management,,high,0.230212219608,Employed,10.0
282,engineering,1.0,low,0.222068330243,Employed,6.0
166,sales,1.0,medium,0.962658336148,Employed,6.0
261,support,,medium,0.476508768315,Employed,2.0
186,product,,low,0.839548613545,Employed,3.0
179,finance,,low,0.534335659312,Employed,3.0
274,sales,,low,0.779126024198,Left,5.0
108,sales,,low,0.415569548298,Employed,3.0
153,engineering,,low,0.872890683338,Employed,3.0
188,engineering,,medium,0.565412929669,Employed,3.0
273,information_technology,,medium,0.876337842913,Employed,4.0
247,engineering,,high,0.928435446629,Employed,3.0
279,sales,1.0,medium,0.900889374911,Employed,3.0
277,sales,,low,0.143369120579,Left,5.0
184,engineering,,low,0.282801930036,Left,3.0
279,sales,,medium,0.717209194092,Employed,2.0
260,support,,low,0.779787398565,Employed,2.0
147,product,,medium,0.361747757842,Left,3.0
181,engineering,,medium,0.620393943124,Employed,3.0
167,support,,high,0.849788827996,Employed,3.0
153,marketing,,low,0.611411600127,Employed,3.0
169,engineering,,low,0.214551270333,Employed,4.0
162,sales,1.0,low,0.706312023572,Employed,3.0
106,management,,high,0.54110687645,Employed,8.0
249,administration,,low,0.772286150867,Employed,4.0
216,support,1.0,medium,0.707192499354,Employed,10.0
217,engineering,,medium,0.848427705429,Employed,3.0
111,information_technology,,low,0.334416821747,Employed,6.0
260,sales,,low,0.0946983684793,Left,4.0
254,engineering,,low,0.857847894398,Employed,2.0
242,sales,,low,0.932646983101,Left,5.0
148,sales,,medium,0.231008799962,Employed,5.0
146,marketing,1.0,low,0.605881820134,Employed,7.0
273,sales,,medium,0.916536950132,Employed,10.0
209,sales,,medium,0.737840916238,Employed,3.0
227,information_technology,,low,0.715281682811,Employed,4.0
268,management,,high,0.784595115631,Employed,2.0
146,sales,,low,0.106140892635,Employed,5.0
248,sales,,low,0.498962838439,Employed,3.0
249,finance,,low,0.349607726173,Employed,3.0
223,support,1.0,low,0.733578393661,Employed,3.0
258,support,,low,0.867364225965,Left,5.0
187,management,,low,0.755174276425,Employed,2.0
280,support,,low,0.158426640293,Left,4.0
112,information_technology,,medium,0.629508642183,Employed,5.0
145,engineering,,low,0.525382410868,Left,3.0
269,information_technology,,medium,0.623768260448,Employed,2.0
214,management,1.0,high,0.800357250572,Employed,8.0
131,finance,,low,0.488056493548,Left,3.0
190,sales,,medium,0.739624276023,Employed,3.0
233,sales,,low,0.715227042145,Employed,2.0
248,product,,medium,0.845570360711,Left,5.0
168,support,,low,0.975570790978,Employed,3.0
202,sales,,high,0.858935291248,Employed,3.0
137,sales,,medium,0.650661130499,Employed,3.0
176,finance,,medium,0.908720516885,Employed,6.0
273,engineering,,low,0.596643991335,Employed,2.0
158,support,,medium,0.676100003217,Employed,2.0
243,engineering,,low,0.849905692294,Employed,2.0
207,support,,low,0.791636058584,Employed,5.0
147,sales,,low,0.496688680143,Left,3.0
239,information_technology,,medium,0.54983796477,Employed,5.0
110,marketing,1.0,low,0.232605350454,Employed,4.0
164,information_technology,,low,0.842832109267,Employed,3.0
202,support,,medium,0.657305761575,Employed,2.0
162,sales,,low,0.526473324061,Employed,2.0
156,marketing,1.0,medium,0.679690895982,Employed,3.0
263,support,,low,0.684409773784,Employed,2.0
205,support,,medium,0.818853379679,Employed,2.0
158,support,,medium,0.812143641179,Employed,3.0
196,sales,1.0,medium,0.165887762193,Employed,5.0
177,marketing,,high,0.35016805083,Employed,3.0
169,management,,medium,0.457378180944,Employed,3.0
154,marketing,1.0,medium,0.43970352972,Left,3.0
267,sales,,low,0.708240955016,Employed,3.0
169,engineering,,medium,0.780903419199,Employed,3.0
282,sales,,low,0.727470965107,Employed,4.0
298,sales,,low,0.0946861984754,Left,4.0
168,engineering,,medium,0.528798979938,Employed,4.0
140,sales,,low,0.461881390784,Left,3.0
268,administration,,medium,0.506300813881,Employed,3.0
246,support,,low,0.962579716531,Employed,3.0
218,sales,,low,0.750949700069,Left,5.0
140,sales,,low,0.454679945282,Left,3.0
205,sales,,medium,0.740407694235,Employed,3.0
253,marketing,,low,0.678361028931,Employed,4.0
157,marketing,,medium,0.364974693719,Left,3.0
198,management,1.0,medium,0.621638741922,Employed,2.0
234,sales,1.0,low,0.211181931942,Employed,3.0
128,marketing,,medium,0.601225676989,Employed,5.0
197,engineering,,low,0.554530797305,Employed,3.0
215,support,,low,0.763039714528,Employed,3.0
183,engineering,,low,0.512634806999,Employed,2.0
218,administration,,low,0.313008714923,Employed,5.0
98,sales,,low,0.348938913926,Employed,2.0
267,sales,,low,0.855214448465,Employed,4.0
253,finance,,low,0.539217012252,Employed,3.0
185,support,,medium,0.822569969592,Employed,4.0
257,sales,,medium,0.0944393122426,Employed,3.0
146,marketing,,low,0.661268338832,Employed,3.0
258,management,,low,0.0846406835268,Left,4.0
189,support,,medium,0.885917496494,Employed,3.0
177,engineering,,low,0.939100946304,Employed,4.0
257,sales,1.0,medium,0.682073112468,Employed,10.0
177,information_technology,,low,0.851212789371,Employed,3.0
223,sales,1.0,low,0.217098652478,Employed,3.0
240,sales,,low,0.839315321277,Employed,8.0
258,engineering,,medium,0.944187786355,Employed,3.0
249,marketing,,low,0.257382796162,Employed,3.0
205,engineering,,low,0.741814356569,Employed,3.0
261,finance,,medium,0.153197066833,Left,4.0
243,support,,medium,1.0,Employed,3.0
156,sales,,medium,0.372567349673,Left,3.0
98,engineering,1.0,low,0.194659942549,Employed,6.0
264,engineering,,low,0.130812478747,Left,4.0
221,finance,,medium,0.545392251932,Employed,3.0
196,product,,low,0.497583999134,Employed,5.0
206,information_technology,1.0,low,0.955134164232,Employed,4.0
192,information_technology,,low,0.658034998313,Employed,4.0
210,sales,,low,1.0,Employed,6.0
181,support,,medium,1.0,Employed,3.0
150,engineering,1.0,low,0.517940095063,Employed,3.0
149,sales,,low,0.405304100701,Left,3.0
232,sales,,low,0.814941383202,Employed,2.0
195,support,,medium,0.88534785624,Employed,4.0
275,sales,1.0,medium,0.64972104119,Employed,3.0
112,support,1.0,medium,0.5295558379,Employed,3.0
169,engineering,,low,0.563775517948,Employed,3.0
251,support,,high,0.598887267384,Employed,2.0
183,sales,,low,0.934581900324,Employed,3.0
131,marketing,,medium,0.421949025501,Left,3.0
167,sales,,low,0.699375562845,Employed,8.0
135,product,,low,0.385073673624,Left,3.0
203,sales,,low,0.590396460832,Employed,5.0
243,product,,low,0.0827778277564,Left,4.0
209,engineering,,medium,0.228167198918,Employed,5.0
271,sales,,medium,0.764521480507,Employed,4.0
198,administration,1.0,low,0.637359777939,Left,5.0
271,sales,,low,0.847547707121,Employed,4.0
159,marketing,,low,0.691539779478,Employed,2.0
138,support,,low,0.614008417726,Employed,10.0
254,finance,,low,0.968963178142,Employed,3.0
142,sales,1.0,medium,0.688967428763,Employed,6.0
222,sales,,low,0.541356226248,Employed,3.0
259,support,,high,0.966136807609,Employed,3.0
147,engineering,,medium,0.591939151169,Employed,3.0
167,engineering,,low,0.706800868907,Employed,3.0
178,engineering,,medium,0.836755935178,Employed,2.0
212,support,,low,0.981208753612,Employed,2.0
155,sales,,medium,0.430379505342,Employed,3.0
186,sales,,low,1.0,Employed,4.0
158,support,,medium,0.535437060983,Left,5.0
116,sales,,medium,0.21856413643,Employed,3.0
185,marketing,,medium,0.784239737874,Employed,2.0
185,sales,,high,0.507265179288,Employed,2.0
157,engineering,1.0,low,0.129674625981,Employed,5.0
229,sales,,low,0.854701997299,Employed,4.0
209,sales,1.0,low,0.169520007577,Employed,5.0
154,support,,medium,0.455344982591,Employed,3.0
243,support,,medium,0.782634148629,Left,5.0
140,engineering,,low,0.38845030139,Left,3.0
155,sales,,low,0.647800285724,Left,5.0
201,sales,,medium,0.152778739094,Employed,6.0
148,support,,low,0.463647629354,Left,3.0
152,sales,1.0,medium,0.586756979302,Employed,3.0
135,sales,,low,0.380267518451,Left,3.0
243,finance,,medium,0.645566724202,Employed,2.0
263,marketing,,medium,0.540014874653,Employed,4.0
287,sales,,low,0.161698979537,Left,4.0
159,support,1.0,medium,0.831513141077,Employed,3.0
197,information_technology,,medium,0.987274700402,Employed,2.0
191,information_technology,,low,0.626862078014,Employed,3.0
241,finance,,low,0.887271411885,Left,5.0
190,information_technology,1.0,medium,0.815698831131,Employed,4.0
173,sales,,medium,0.493913472021,Employed,3.0
277,finance,,medium,0.181872359721,Left,5.0
245,product,,medium,0.749706487455,Employed,5.0
177,support,1.0,low,0.846015438206,Employed,4.0
139,information_technology,,medium,0.921168580019,Employed,2.0
219,engineering,,low,0.862074066247,Employed,4.0
254,support,,low,0.706967455123,Employed,4.0
148,marketing,1.0,medium,0.934756019882,Employed,6.0
253,sales,1.0,low,0.833419383351,Employed,2.0
218,sales,,low,0.83752399091,Employed,4.0
191,finance,,medium,0.656776037372,Employed,4.0
258,support,,low,0.860482230567,Left,5.0
265,sales,,medium,0.406845016304,Employed,6.0
199,sales,,medium,0.89578378379,Employed,3.0
172,engineering,,medium,0.780267170564,Employed,3.0
247,sales,,medium,0.907117393255,Employed,10.0
178,finance,,medium,0.890873425517,Employed,2.0
128,finance,,low,0.457541363893,Left,3.0
185,sales,,low,0.99813200338,Employed,2.0
254,sales,,medium,0.150761539498,Left,4.0
240,sales,,medium,0.974551132686,Employed,7.0
190,sales,,medium,0.574609256183,Employed,3.0
145,sales,,low,1.0,Employed,2.0
242,management,,low,0.809288626898,Employed,2.0
151,support,,low,0.398833509712,Left,3.0
220,information_technology,,medium,0.795369541225,Employed,2.0
234,marketing,,low,0.48790357341,Employed,3.0
188,engineering,,low,0.662759636518,Employed,3.0
142,product,,low,1.0,Employed,2.0
178,sales,,low,0.587520032606,Employed,2.0
158,information_technology,,low,0.348892564765,Left,3.0
132,support,,medium,0.770987453325,Employed,2.0
295,finance,,low,0.0565180361117,Left,4.0
293,marketing,,low,0.251746313302,Left,3.0
261,engineering,1.0,medium,0.88110777967,Left,5.0
204,management,1.0,medium,0.391920593376,Employed,5.0
292,support,,low,0.166041164378,Left,4.0
151,support,1.0,low,0.71933421587,Employed,3.0
138,marketing,,medium,0.762393237642,Employed,3.0
263,engineering,,medium,0.875925031395,Left,2.0
237,engineering,,medium,0.314800999115,Left,2.0
176,management,,medium,0.578304418468,Employed,3.0
129,sales,,low,0.466503586305,Left,3.0
268,engineering,1.0,low,0.612524957497,Employed,2.0
255,engineering,,low,0.621928617554,Left,3.0
124,engineering,,medium,0.618161808639,Employed,2.0
273,administration,,medium,0.853719445894,Left,5.0
296,information_technology,,medium,0.602903132829,Left,2.0
189,sales,1.0,medium,0.780612142354,Employed,3.0
188,marketing,1.0,medium,0.219055017653,Employed,4.0
179,sales,1.0,low,0.548087831961,Employed,2.0
171,engineering,,medium,0.893095714538,Employed,3.0
240,administration,,low,0.736044904551,Left,2.0
280,finance,1.0,low,0.333408382933,Employed,4.0
292,sales,,medium,0.131374318471,Left,4.0
285,finance,,medium,0.110780731143,Left,4.0
263,engineering,,medium,0.563469433597,Left,4.0
252,management,,medium,0.496695759482,Employed,4.0
210,management,,medium,0.229798898511,Employed,7.0
157,marketing,,low,0.667414252807,Employed,3.0
143,finance,,medium,0.448750224914,Left,3.0
163,engineering,,medium,0.362335718839,Employed,3.0
148,support,1.0,low,0.801239700437,Employed,3.0
170,information_technology,,low,0.655945048595,Employed,6.0
254,sales,,medium,0.677131103196,Employed,2.0
173,sales,1.0,low,0.191744173574,Employed,5.0
187,marketing,,medium,0.968037455495,Employed,2.0
199,support,,low,0.959300627289,Employed,3.0
175,support,,low,0.810918266123,Employed,4.0
147,sales,,medium,0.515619472336,Employed,2.0
166,sales,,low,0.0998572644284,Employed,5.0
196,sales,,medium,0.384076127885,Employed,3.0
102,sales,,medium,0.259947026348,Employed,3.0
208,information_technology,1.0,low,0.512905191995,Employed,8.0
207,engineering,,medium,0.56050014847,Employed,2.0
261,sales,,medium,0.232347244467,Employed,8.0
220,support,1.0,low,0.862596714112,Employed,3.0
107,support,,medium,0.732398821204,Employed,6.0
155,information_technology,,low,0.356817326856,Left,3.0
217,support,1.0,low,0.910529352918,Employed,6.0
241,information_technology,,medium,0.992058893175,Employed,3.0
228,support,,low,0.841329506006,Left,5.0
247,support,,medium,0.8645720567,Employed,2.0
279,sales,,medium,0.149883262756,Left,4.0
161,engineering,,low,0.758160209972,Employed,3.0
139,engineering,1.0,medium,0.988188615653,Employed,5.0
235,support,,low,0.858287750012,Employed,3.0
97,engineering,1.0,medium,0.94707696066,Employed,6.0
123,information_technology,,medium,0.714514876515,Employed,4.0
259,information_technology,,low,0.776702285317,Employed,3.0
122,sales,,high,0.153107361295,Employed,2.0
196,engineering,,medium,0.893600390977,Employed,3.0
259,finance,,low,0.133175769347,Employed,4.0
219,sales,1.0,medium,0.566561176027,Left,2.0
215,information_technology,,medium,0.227742103136,Employed,2.0
164,management,,high,0.933883981132,Employed,10.0
148,marketing,,low,0.261992050083,Employed,4.0
249,marketing,,medium,0.848711876671,Left,5.0
130,support,,medium,0.415112413271,Left,3.0
216,engineering,,high,0.551149410478,Employed,2.0
142,product,,medium,0.623149125682,Employed,3.0
249,engineering,1.0,medium,0.494535505558,Employed,4.0
305,finance,,medium,0.140666227925,Left,4.0
201,sales,1.0,medium,0.545728444598,Employed,8.0
113,engineering,,low,0.86814516053,Employed,3.0
137,engineering,,medium,0.814193964384,Employed,3.0
150,engineering,1.0,low,0.767568382097,Employed,3.0
237,support,,medium,0.658803298905,Employed,4.0
131,sales,,low,0.290099123978,Employed,5.0
173,sales,,low,0.70515056072,Employed,3.0
215,finance,1.0,medium,0.696833564858,Employed,2.0
185,marketing,1.0,low,0.550241424993,Employed,2.0
144,support,,low,0.936372350792,Employed,3.0
177,management,,low,0.958980899096,Employed,2.0
159,product,,low,0.572863258958,Employed,4.0
239,product,,low,0.740624319736,Left,5.0
183,product,,medium,0.4741912945,Employed,2.0
235,sales,,medium,0.969636572106,Employed,4.0
156,sales,,medium,0.482276915908,Left,3.0
178,engineering,,low,0.986187337912,Employed,2.0
148,finance,,medium,0.725243854039,Employed,3.0
167,sales,,low,0.806737209132,Employed,2.0
144,marketing,,medium,0.354299670662,Left,3.0
275,engineering,,medium,0.948739129596,Left,5.0
145,sales,1.0,medium,0.964885770519,Employed,3.0
152,engineering,,low,0.868576314724,Employed,6.0
146,sales,,medium,0.443090476173,Left,3.0
218,engineering,,low,0.911852374085,Employed,3.0
151,product,,medium,0.973372957329,Employed,3.0
260,marketing,,high,0.559946642411,Employed,3.0
217,support,,medium,0.743207920942,Employed,2.0
204,sales,,medium,0.948701495696,Employed,2.0
147,sales,,low,0.428688798759,Left,3.0
135,finance,,low,0.423390258069,Left,3.0
111,management,,medium,0.41067097236,Employed,5.0
256,support,1.0,medium,0.756559694563,Left,6.0
257,sales,,low,0.606452008786,Employed,2.0
209,marketing,,medium,0.787850809415,Employed,5.0
176,information_technology,1.0,medium,0.650270170343,Employed,3.0
147,engineering,,low,0.466771843893,Left,3.0
217,support,,low,0.165225470946,Employed,3.0
160,sales,,low,0.243695778421,Employed,4.0
200,engineering,,medium,0.71103882436,Employed,4.0
119,engineering,,low,0.355801962273,Employed,2.0
274,sales,1.0,medium,0.64251478305,Employed,4.0
213,sales,,medium,0.88414502092,Employed,3.0
265,sales,,low,0.623770366148,Employed,4.0
234,sales,,high,0.526668964089,Employed,2.0
144,engineering,,medium,0.56538589383,Employed,3.0
159,engineering,,high,0.6185165953,Employed,3.0
194,support,,medium,0.120655833731,Employed,4.0
224,engineering,,low,0.866630364857,Employed,3.0
227,finance,,low,0.72016202528,Employed,4.0
282,engineering,,medium,0.098023698594,Left,4.0
232,engineering,,low,0.918960329286,Employed,6.0
232,administration,,low,0.872923919921,Employed,3.0
128,support,,low,0.46176638157,Left,3.0
224,sales,1.0,low,0.932683324021,Employed,8.0
175,sales,,low,0.95316017013,Employed,2.0
180,finance,1.0,low,0.220692435303,Employed,3.0
248,engineering,,low,0.786738520043,Employed,2.0
126,engineering,,low,0.456129680008,Left,3.0
157,finance,,low,0.810482711869,Employed,3.0
191,engineering,,low,1.0,Employed,4.0
273,support,1.0,low,0.0847983868811,Left,4.0
207,information_technology,,medium,0.659445305357,Employed,3.0
230,engineering,,medium,0.566218956331,Employed,4.0
223,sales,,low,0.61145210874,Employed,4.0
214,engineering,,medium,0.928225569409,Employed,3.0
153,sales,,medium,0.589320594175,Employed,2.0
259,sales,,low,0.540894678058,Employed,4.0
201,marketing,,low,0.893528126993,Employed,2.0
204,marketing,,low,0.669848555889,Employed,3.0
180,marketing,,low,0.634261318144,Employed,2.0
298,engineering,,medium,0.164343046359,Left,4.0
273,support,,low,0.222387956104,Employed,5.0
141,management,1.0,high,0.390177131691,Employed,7.0
172,sales,,low,0.383471061766,Left,2.0
193,information_technology,,high,0.220642182276,Employed,5.0
161,engineering,,medium,0.563817849417,Employed,2.0
168,sales,,low,1.0,Employed,2.0
256,engineering,,low,0.93115360233,Employed,4.0
198,finance,,medium,0.200330657873,Employed,6.0
207,engineering,1.0,low,0.915047492392,Employed,2.0
145,finance,,low,0.746569077756,Employed,3.0
232,sales,,low,0.865011441947,Left,5.0
201,sales,1.0,medium,0.868978773835,Employed,3.0
190,marketing,,medium,0.538806765931,Employed,8.0
177,engineering,,medium,0.918650004898,Employed,3.0
157,sales,,low,0.477707738201,Left,3.0
263,marketing,1.0,low,0.883846583534,Left,5.0
219,information_technology,1.0,low,0.895231512472,Employed,3.0
204,support,1.0,low,0.696045780505,Employed,8.0
151,sales,,low,0.582456251769,Employed,5.0
126,sales,,medium,0.610191582108,Employed,3.0
206,management,,high,0.567932170524,Employed,7.0
101,product,,low,0.324263638328,Employed,3.0
158,sales,1.0,medium,0.945603949415,Employed,3.0
247,information_technology,,medium,0.589130256937,Employed,5.0
198,engineering,,low,0.496857939,Employed,3.0
165,engineering,,low,0.597356489028,Employed,3.0
250,support,,low,0.0404773696289,Left,4.0
174,support,,low,0.643798077137,Employed,2.0
268,support,,high,0.895367270363,Employed,2.0
132,engineering,,low,0.359882771945,Left,3.0
212,engineering,,medium,0.984651697045,Employed,3.0
296,engineering,,medium,0.126589262539,Left,4.0
274,management,1.0,medium,0.70606850888,Employed,10.0
197,administration,,medium,0.617500624871,Employed,3.0
149,sales,,low,0.415359583705,Left,3.0
218,engineering,,low,0.90831301463,Employed,2.0
236,engineering,,high,0.733635354442,Employed,3.0
267,support,,medium,0.727593200549,Employed,3.0
287,information_technology,1.0,low,0.394893720097,Employed,5.0
155,information_technology,,medium,0.769431699356,Employed,3.0
261,engineering,,low,0.889946963594,Employed,3.0
199,sales,,low,0.200839395776,Employed,4.0
198,procurement,,medium,0.366452929969,Employed,2.0
110,engineering,,medium,0.23732159162,Employed,4.0
284,information_technology,,medium,0.151548529993,Employed,5.0
156,engineering,,high,0.43989491492,Left,3.0
223,sales,,low,0.632140293441,Employed,3.0
248,sales,,low,0.846521934998,Left,5.0
264,engineering,,low,0.546386176474,Employed,6.0
157,information_technology,1.0,low,0.312569356407,Left,5.0
207,information_technology,1.0,low,0.622072249596,Employed,2.0
118,support,,low,0.535075519497,Employed,5.0
234,sales,,medium,0.860093941119,Employed,3.0
244,information_technology,,low,0.928567094577,Employed,2.0
255,procurement,,medium,0.129349023736,Left,4.0
260,sales,,medium,0.646532588771,Employed,2.0
214,support,,high,0.800506050368,Employed,2.0
164,information_technology,,low,0.989283858563,Employed,2.0
148,engineering,,low,0.810267102373,Employed,3.0
141,sales,,low,0.498654604535,Left,3.0
275,sales,,low,0.734725290762,Left,5.0
276,support,,low,0.115195307668,Left,4.0
251,engineering,,medium,0.755034411145,Employed,2.0
132,support,,low,0.38233007812,Left,3.0
152,sales,,low,0.508353961258,Left,3.0
135,engineering,,low,0.42230626115,Left,3.0
254,information_technology,,medium,0.714653650881,Employed,3.0
109,sales,,low,0.608133116843,Employed,6.0
201,sales,1.0,medium,0.570293247512,Employed,8.0
246,finance,,medium,0.661798286685,Employed,4.0
137,support,,medium,1.0,Employed,3.0
186,support,,medium,0.565597301359,Employed,2.0
134,sales,,low,0.927701195373,Employed,4.0
261,sales,,medium,0.903216323945,Employed,4.0
142,information_technology,,medium,0.956984206812,Employed,2.0
160,sales,,medium,0.813570653158,Employed,4.0
136,management,,medium,0.75883789927,Employed,3.0
267,engineering,,medium,0.856006783696,Left,5.0
219,product,,low,0.647810131815,Employed,3.0
201,information_technology,,low,0.82435057342,Employed,3.0
188,support,,medium,0.938372115843,Employed,3.0
139,sales,,medium,0.419982489436,Employed,2.0
152,information_technology,1.0,low,0.85023692054,Employed,3.0
166,engineering,,low,0.6451349004,Employed,3.0
254,product,,medium,0.876537216969,Left,5.0
204,engineering,,high,0.517619951495,Employed,2.0
208,support,,low,0.861870360372,Employed,3.0
299,marketing,,low,0.0721523253885,Left,4.0
176,sales,1.0,low,0.182749800626,Employed,4.0
139,information_technology,,low,0.714721571496,Employed,2.0
248,engineering,,medium,0.928785817681,Left,5.0
139,sales,,low,0.283338479131,Employed,4.0
177,product,,low,0.555582961623,Employed,2.0
135,support,,low,0.391158682625,Left,3.0
262,finance,,medium,0.860237247125,Left,6.0
134,product,1.0,low,0.984866692149,Employed,3.0
249,support,,low,0.858277923338,Employed,2.0
249,support,,medium,0.780490567331,Employed,2.0
144,sales,,medium,0.719205402217,Employed,3.0
260,sales,,low,0.810918839491,Left,5.0
197,support,1.0,medium,0.822967040603,Employed,4.0
178,product,,low,0.356486266646,Employed,3.0
111,sales,,low,0.370695993705,Employed,2.0
156,sales,,low,0.336273058742,Left,3.0
188,product,,medium,0.546389746002,Employed,2.0
229,product,,low,0.896057230002,Left,5.0
147,support,,medium,0.891990298009,Employed,4.0
156,finance,,low,0.502459931824,Employed,4.0
194,finance,,medium,0.814582626906,Employed,3.0
153,sales,,low,0.374588294494,Left,3.0
189,engineering,,medium,0.749711558661,Employed,3.0
163,product,,medium,0.964059434038,Employed,4.0
183,management,,high,0.823734916733,Employed,3.0
208,engineering,,medium,0.950591337075,Employed,2.0
306,information_technology,,low,0.0670443516082,Left,4.0
246,marketing,,low,0.865063887621,Employed,3.0
180,product,,high,0.574609299428,Employed,3.0
190,sales,,medium,0.532293452158,Employed,7.0
166,information_technology,,low,0.944343777581,Employed,2.0
172,finance,1.0,low,0.863009441182,Employed,3.0
256,product,1.0,low,0.939547983899,Employed,2.0
104,product,,low,0.755342398866,Employed,5.0
230,marketing,,low,0.525236082852,Employed,4.0
137,engineering,,low,0.487972635192,Employed,3.0
170,support,,low,0.785044582237,Employed,4.0
193,sales,,low,0.605780806532,Employed,2.0
151,engineering,,low,0.316484839441,Left,4.0
155,sales,,low,0.666979396224,Employed,4.0
253,sales,,low,0.959635121647,Employed,3.0
117,engineering,1.0,medium,0.91464057639,Employed,5.0
213,support,,low,0.574912954453,Employed,4.0
228,support,,low,0.902768742349,Left,5.0
143,sales,,medium,0.597550099779,Employed,6.0
231,marketing,,medium,0.77574865987,Employed,3.0
187,sales,,medium,0.424890096802,Employed,3.0
175,information_technology,1.0,high,0.752924448447,Employed,3.0
148,support,,low,0.373519120952,Left,3.0
269,engineering,,medium,0.767688311558,Left,6.0
274,sales,1.0,low,0.828249051741,Employed,2.0
181,procurement,,medium,0.935243548336,Employed,6.0
144,sales,,medium,0.933177499823,Employed,3.0
219,support,,low,0.760981668551,Left,5.0
247,engineering,,medium,0.645034967094,Employed,2.0
201,sales,,low,0.564773999482,Employed,2.0
287,engineering,,medium,0.273414430541,Employed,5.0
172,product,,high,0.75691956939,Employed,3.0
193,sales,,medium,0.416410665865,Employed,3.0
264,information_technology,,low,0.803847182127,Employed,3.0
228,support,1.0,low,1.0,Employed,3.0
214,sales,1.0,low,0.531023678478,Employed,2.0
121,sales,,medium,0.100548479428,Employed,5.0
145,finance,,medium,0.385447971899,Left,3.0
199,engineering,,medium,0.605594213165,Employed,2.0
230,information_technology,,medium,0.795579655731,Left,5.0
226,engineering,,low,0.839537488168,Employed,2.0
184,engineering,,medium,0.719137320965,Employed,4.0
135,support,,low,0.453380823259,Left,3.0
234,finance,,high,0.895709499663,Employed,4.0
